date,code,name,market,total_shares,foreign_shares,foreign_ratio
2025-11-05,6584,南俊國際,TPEX,65937750,7596541,0.0
2025-11-05,6588,東典光電,TPEX,34700825,89911,0.0
2025-11-05,6590,普鴻,TPEX,21763250,15030,0.0
2025-11-05,6593,台灣銘板,TPEX,30911472,661232,0.0
2025-11-05,6596,寬宏藝術,TPEX,38000000,3522461,0.0
2025-11-05,6597,立誠,TPEX,30042250,16000,0.0
2025-11-05,6603,富強鑫,TPEX,167220592,6353691,0.0
2025-11-05,6609,瀧澤科,TPEX,72456246,37555181,0.0
2025-11-05,6612,奈米醫材,TPEX,47384084,12540392,0.0
2025-11-05,6613,朋億*,TPEX,77801485,3771995,0.0
2025-11-05,6615,慧智,TPEX,21593400,42000,0.0
2025-11-05,6616,特昇-KY,TPEX,35478473,20154969,0.0
2025-11-05,6617,共信-KY,TPEX,127506100,48534114,0.0
2025-11-05,6624,萬年清,TPEX,20880000,47000,0.0
2025-11-05,6629,泰金-KY,TPEX,38316166,29380257,0.0
2025-11-05,6637,醫影,TPEX,26810000,152000,0.0
2025-11-05,6640,均華,TPEX,28276500,1223524,0.0
2025-11-05,6642,富致,TPEX,37399662,121141,0.0
2025-11-05,6643,M31,TPEX,41798160,5305738,0.0
2025-11-05,6649,台生材,TPEX,42000000,2779610,0.0
2025-11-05,6651,全宇昕,TPEX,34601541,1200507,0.0
2025-11-05,6654,天正國際,TPEX,33262720,326001,0.0
2025-11-05,6661,威健生技,TPEX,23304248,14000,0.0
2025-11-05,6662,樂斯科,TPEX,25612400,47000,0.0
2025-11-05,6664,群翊,TPEX,60793381,1665672,0.0
2025-11-05,6667,信紘科,TPEX,49278878,1739875,0.0
2025-11-05,6679,鈺太,TPEX,54975335,3033546,0.0
2025-11-05,6680,鑫創電子,TPEX,23794210,48780,0.0
2025-11-05,6683,雍智科技,TPEX,27467661,1347697,0.0
2025-11-05,6684,安格,TPEX,44559496,379851,0.0
2025-11-05,6690,安碁資訊,TPEX,29999720,1143729,0.0
2025-11-05,6692,進能服,TPEX,58776390,256104,0.0
2025-11-05,6693,廣閎科,TPEX,45720000,4874000,0.0
2025-11-05,6697,東捷資訊,TPEX,27323364,94000,0.0
2025-11-05,6703,軒郁,TPEX,32983827,4067416,0.0
2025-11-05,6708,天擎,TPEX,29008779,917979,0.0
2025-11-05,6712,長聖,TPEX,87596963,3867825,0.0
2025-11-05,6716,應廣,TPEX,30008314,170509,0.0
2025-11-05,6720,久昌,TPEX,30081741,253052,0.0
2025-11-05,6721,信實,TPEX,22500000,7000,0.0
2025-11-05,6727,亞泰金屬,TPEX,26884177,3810769,0.0
2025-11-05,6728,上洋,TPEX,30110000,278132,0.0
2025-11-05,6732,昇佳電子,TPEX,48912618,2003873,0.0
2025-11-05,6733,博晟生醫,TPEX,124356026,2290269,0.0
2025-11-05,6735,美達科技,TPEX,46182292,2380047,0.0
2025-11-05,6739,竹陞科技,TPEX,23261250,596750,0.0
2025-11-05,6741,91APP*-KY,TPEX,120577997,58155046,0.0
2025-11-05,6747,亨泰光,TPEX,27200000,269053,0.0
2025-11-05,6751,智聯服務,TPEX,22200000,6562,0.0
2025-11-05,6752,叡揚,TPEX,37144147,1683593,0.0
2025-11-05,6761,穩得,TPEX,34112821,655657,0.0
2025-11-05,6762,達亞,TPEX,35171702,1917268,0.0
2025-11-05,6763,綠界科技*,TPEX,184039130,3231809,0.0
2025-11-05,6767,台微醫,TPEX,39183630,96010,0.0
2025-11-05,6785,昱展新藥,TPEX,66800000,5941852,0.0
2025-11-05,6788,華景電,TPEX,38739683,2448549,0.0
2025-11-05,6791,虎門科技,TPEX,20847000,2442165,0.0
2025-11-05,6803,崑鼎,TPEX,72465231,2636095,0.0
2025-11-05,6804,明係,TPEX,35000000,1791543,0.0
2025-11-05,6811,宏碁資訊,TPEX,41449000,1352255,0.0
2025-11-05,6821,聯寶,TPEX,31283265,367000,0.0
2025-11-05,6823,濾能,TPEX,27738475,8449118,0.0
2025-11-05,6829,千附精密,TPEX,59169000,765420,0.0
2025-11-05,6840,東研信超,TPEX,30305800,265459,0.0
2025-11-05,6841,長佳智能,TPEX,95152250,2027400,0.0
2025-11-05,6843,進典,TPEX,33304000,78000,0.0
2025-11-05,6844,諾貝兒,TPEX,37428440,5834,0.0
2025-11-05,6846,綠茵,TPEX,26993700,67000,0.0
2025-11-05,6855,數泓科,TPEX,23249716,45400,0.0
2025-11-05,6856,鑫傳,TPEX,28200000,1000,0.0
2025-11-05,6859,伯特光,TPEX,41470000,6321505,0.0
2025-11-05,6865,偉康科技,TPEX,15700645,31274,0.0
2025-11-05,6870,騰雲,TPEX,23347800,138498,0.0
2025-11-05,6872,浩宇生醫,TPEX,70740011,268000,0.0
2025-11-05,6874,倍力,TPEX,22000000,64126,0.0
2025-11-05,6875,國邑*,TPEX,129086404,2846284,0.0
2025-11-05,6877,鏵友益,TPEX,46967122,3045518,0.0
2025-11-05,6881,潤德,TPEX,15000000,8000,0.0
2025-11-05,6894,衛司特,TPEX,23800000,140655,0.0
2025-11-05,6895,宏碩系統,TPEX,34100000,1367702,0.0
2025-11-05,6899,創為精密,TPEX,42398491,2182922,0.0
2025-11-05,6903,巨漢,TPEX,66676000,1583837,0.0
2025-11-05,6904,伯鑫,TPEX,18500000,8000,0.0
2025-11-05,6913,鴻呈,TPEX,43848863,273216,0.0
2025-11-05,6922,宸曜,TPEX,27082385,344245,0.0
2025-11-05,6925,意藍,TPEX,20000300,746858,0.0
2025-11-05,6929,佑全,TPEX,44985500,14202,0.0
2025-11-05,6953,家碩,TPEX,30014600,153000,0.0
2025-11-05,6967,汎瑋材料,TPEX,24904477,37000,0.0
2025-11-05,6968,萬達寵物,TPEX,49447333,81109,0.0
2025-11-05,6971,惠民實業,TPEX,38668000,20000,0.0
2025-11-05,6982,大井泵浦,TPEX,40649100,717999,0.0
2025-11-05,6996,力領科技,TPEX,41965333,373545,0.0
2025-11-05,6997,博弘,TPEX,22100500,4451593,0.0
2025-11-05,7402,邑錡,TPEX,35229421,3072422,0.0
2025-11-05,7547,碩網,TPEX,32779000,8111573,0.0
2025-11-05,7556,意德士,TPEX,27319663,853402,0.0
2025-11-05,7584,樂意,TPEX,16462808,2312497,0.0
2025-11-05,7642,昶瑞機電,TPEX,30150000,271305,0.0
2025-11-05,7703,銳澤,TPEX,34745000,700150,0.0
2025-11-05,7704,明遠精密,TPEX,33744804,78000,0.0
2025-11-05,7708,全家餐飲,TPEX,25500000,38513,0.0
2025-11-05,7709,榮田,TPEX,39102740,52000,0.0
2025-11-05,7712,博盛半導體,TPEX,32561873,339151,0.0
2025-11-05,7713,威力德生醫,TPEX,45478843,16000,0.0
2025-11-05,7714,創泓科技,TPEX,21000000,216365,0.0
2025-11-05,7715,裕山,TPEX,33180000,173100,0.0
2025-11-05,7716,昱臺國際,TPEX,22500000,20,0.0
2025-11-05,7717,萊德光電-KY,TPEX,24777698,4477381,0.0
2025-11-05,7718,友鋮,TPEX,46356484,405580,0.0
2025-11-05,7723,築間,TPEX,50619550,57525,0.0
2025-11-05,7728,光焱科技,TPEX,13854080,136685,0.0
2025-11-05,7734,印能科技,TPEX,28000000,334095,0.0
2025-11-05,7738,東聯互動,TPEX,27355799,38310,0.0
2025-11-05,7743,金利食安,TPEX,36483338,1036363,0.0
2025-11-05,7744,崴寶,TPEX,32000000,8624000,0.0
2025-11-05,7747,昕奇雲端,TPEX,27426000,300819,0.0
2025-11-05,7751,竑騰,TPEX,26888600,270306,0.0
2025-11-05,7753,星亞,TPEX,25000000,79164,0.0
2025-11-05,7757,金色三麥,TPEX,24100000,4671000,0.0
2025-11-05,7782,光速火箭,TPEX,23213000,48000,0.0
2025-11-05,8024,佑華,TPEX,45160100,988511,0.0
2025-11-05,8027,鈦昇,TPEX,107461995,6027663,0.0
2025-11-05,8032,光菱,TPEX,51810300,358695,0.0
2025-11-05,8034,榮群,TPEX,56586353,2647836,0.0
2025-11-05,8038,長園科,TPEX,62278190,1399952,0.0
2025-11-05,8040,九暘,TPEX,96413874,1181890,0.0
2025-11-05,8042,金山電,TPEX,129462549,6079282,0.0
2025-11-05,8043,蜜望實,TPEX,79907170,1892826,0.0
2025-11-05,8044,網家,TPEX,205647065,14533397,0.0
2025-11-05,8047,星雲,TPEX,41666343,133704,0.0
2025-11-05,8048,德勝,TPEX,57705752,1235158,0.0
2025-11-05,8049,晶采,TPEX,118279808,2425096,0.0
2025-11-05,8050,廣積,TPEX,205178035,5395616,0.0
2025-11-05,8054,安國,TPEX,105772566,13030915,0.0
2025-11-05,8059,凱碩,TPEX,193445750,1354616,0.0
2025-11-05,8064,東捷,TPEX,164817836,7576874,0.0
2025-11-05,8066,來思達,TPEX,29642304,1089304,0.0
2025-11-05,8067,志旭,TPEX,20700000,1743950,0.0
2025-11-05,8068,全達,TPEX,80765949,6696345,0.0
2025-11-05,8069,元太,TPEX,1149894157,486253749,0.0
2025-11-05,8071,能率網通,TPEX,60084283,362473,0.0
2025-11-05,8074,鉅橡,TPEX,80974466,2401287,0.0
2025-11-05,8076,伍豐,TPEX,292213592,15048707,0.0
2025-11-05,8077,洛碁,TPEX,21945669,11224116,0.0
2025-11-05,8080,泰霖,TPEX,63163821,13163,0.0
2025-11-05,8083,瑞穎,TPEX,35133193,603000,0.0
2025-11-05,8084,巨虹,TPEX,69514149,549408,0.0
2025-11-05,8085,福華,TPEX,139983060,3552410,0.0
2025-11-05,8086,宏捷科,TPEX,196516123,39916793,0.0
2025-11-05,8087,麗升能源,TPEX,38960965,1178546,0.0
2025-11-05,8088,品安,TPEX,60921749,2646144,0.0
2025-11-05,8089,康全電訊,TPEX,65998718,926797,0.0
2025-11-05,8091,翔名,TPEX,52760114,3797264,0.0
2025-11-05,8092,建暐,TPEX,57172325,469004,0.0
2025-11-05,8093,保銳,TPEX,60945945,28900,0.0
2025-11-05,8096,擎亞,TPEX,149343066,45649459,0.0
2025-11-05,8097,常珵,TPEX,63802468,163522,0.0
2025-11-05,8099,大世科,TPEX,100072800,2542180,0.0
2025-11-05,8107,大億金茂,TPEX,75000000,489448,0.0
2025-11-05,8109,博大,TPEX,82161236,2562553,0.0
2025-11-05,8111,立碁,TPEX,109102223,4549591,0.0
2025-11-05,8121,越峰,TPEX,212993743,2679103,0.0
2025-11-05,8147,正淩,TPEX,40606166,5566230,0.0
2025-11-05,8155,博智,TPEX,55767550,2220936,0.0
2025-11-05,8171,天宇,TPEX,112634194,1816381,0.0
2025-11-05,8176,智捷,TPEX,71701000,663715,0.0
2025-11-05,8182,加高,TPEX,107041215,54996515,0.0
2025-11-05,8183,精星,TPEX,121251068,2351765,0.0
2025-11-05,8227,巨有科技,TPEX,39543000,2253609,0.0
2025-11-05,8234,新漢,TPEX,141226472,4684697,0.0
2025-11-05,8240,華宏,TPEX,100004414,6384195,0.0
2025-11-05,8255,朋程,TPEX,101793480,7495299,0.0
2025-11-05,8272,全景軟體,TPEX,18997755,42575,0.0
2025-11-05,8277,商丞,TPEX,91628833,1073533,0.0
2025-11-05,8279,生展,TPEX,27100851,1583199,0.0
2025-11-05,8284,三竹,TPEX,46342000,438503,0.0
2025-11-05,8289,泰藝,TPEX,68333765,543664,0.0
2025-11-05,8291,尚茂,TPEX,17478450,12836148,0.0
2025-11-05,8299,群聯,TPEX,206566328,84355854,0.0
2025-11-05,8342,益張,TPEX,33536692,52150,0.0
2025-11-05,8349,恒耀,TPEX,208821391,2217659,0.0
2025-11-05,8349A,恒耀甲特,TPEX,10000000,153000,0.0
2025-11-05,8354,冠好,TPEX,78532263,427690,0.0
2025-11-05,8358,金居,TPEX,252588000,41566505,0.0
2025-11-05,8383,千附,TPEX,113760482,9787237,0.0
2025-11-05,8390,金益鼎,TPEX,96116128,4003779,0.0
2025-11-05,8401,白紗科,TPEX,70669058,161176,0.0
2025-11-05,8403,盛弘,TPEX,137640343,2343863,0.0
2025-11-05,8409,商之器,TPEX,32000000,29011,0.0
2025-11-05,8410,森田,TPEX,36589200,499000,0.0
2025-11-05,8415,大國鋼,TPEX,1031500000,105913024,0.0
2025-11-05,8416,實威,TPEX,28210710,221288,0.0
2025-11-05,8421,旭源,TPEX,54817140,467554,0.0
2025-11-05,8423,保綠-KY,TPEX,41714030,10384749,0.0
2025-11-05,8424,惠普,TPEX,36054368,182310,0.0
2025-11-05,8426,紅木-KY,TPEX,50242500,33866871,0.0
2025-11-05,8431,匯鑽科,TPEX,44391482,1072909,0.0
2025-11-05,8432,東生華,TPEX,38398140,276365,0.0
2025-11-05,8433,弘帆,TPEX,54502934,874000,0.0
2025-11-05,8435,鉅邁,TPEX,31700450,226009,0.0
2025-11-05,8436,大江,TPEX,117728830,9713274,0.0
2025-11-05,8437,大地-KY,TPEX,47014070,11057295,0.0
2025-11-05,8440,綠電,TPEX,50255299,611090,0.0
2025-11-05,8444,綠河-KY,TPEX,110466845,64391768,0.0
2025-11-05,8446,華研,TPEX,52914405,3066295,0.0
2025-11-05,8450,霹靂,TPEX,51309947,158552,0.0
2025-11-05,8455,大拓-KY,TPEX,25219056,22140306,0.0
2025-11-05,8472,夠麻吉,TPEX,17735800,246689,0.0
2025-11-05,8477,創業家,TPEX,64170616,92003,0.0
2025-11-05,8489,三貝德,TPEX,40281537,3092995,0.0
2025-11-05,8905,裕國,TPEX,119440000,308009,0.0
2025-11-05,8906,花王,TPEX,44037370,114787,0.0
2025-11-05,8908,欣雄,TPEX,315332742,557304,0.0
2025-11-05,8916,光隆,TPEX,151144927,4771140,0.0
2025-11-05,8917,欣泰,TPEX,162652459,2195246,0.0
2025-11-05,8921,沈氏,TPEX,46592159,96609,0.0
2025-11-05,8923,時報,TPEX,30375800,1264703,0.0
2025-11-05,8924,大田,TPEX,83800000,2606833,0.0
2025-11-05,8927,北基,TPEX,432100367,10268182,0.0
2025-11-05,8928,鉅明,TPEX,50854015,219193,0.0
2025-11-05,8929,富堡,TPEX,50580862,255196,0.0
2025-11-05,8930,青鋼,TPEX,81809406,2218818,0.0
2025-11-05,8931,大汽電,TPEX,122254862,321121,0.0
2025-11-05,8932,智通*,TPEX,178981642,51924823,0.0
2025-11-05,8933,愛地雅,TPEX,326724305,2483156,0.0
2025-11-05,8935,邦泰,TPEX,113495000,1405984,0.0
2025-11-05,8936,國統,TPEX,248078157,35198750,0.0
2025-11-05,8937,合騏,TPEX,102320068,1195501,0.0
2025-11-05,8938,明安,TPEX,155249904,10749782,0.0
2025-11-05,8941,關中,TPEX,34972071,615532,0.0
2025-11-05,8942,森鉅,TPEX,198842255,26410945,0.0
2025-11-05,9949,琉園,TPEX,44033360,954388,0.0
2025-11-05,9950,萬國通,TPEX,167716000,69080,0.0
2025-11-05,9951,皇田,TPEX,74900000,3859234,0.0
2025-11-05,9960,邁達康,TPEX,33592500,2934149,0.0
2025-11-05,9962,有益,TPEX,90220260,288109,0.0
2025-11-06,1240,茂生農經,TPEX,44232373,1609138,0.0
2025-11-06,1259,安心,TPEX,32389500,8468329,0.0
2025-11-06,1264,德麥,TPEX,37064367,552119,0.0
2025-11-06,1268,漢來美食,TPEX,42223730,763841,0.0
2025-11-06,1294,漢田生技,TPEX,31027563,116819,0.0
2025-11-06,1295,生合,TPEX,34474800,114000,0.0
2025-11-06,1336,台翰,TPEX,77614419,3314976,0.0
2025-11-06,1565,精華,TPEX,50416516,4727274,0.0
2025-11-06,1569,濱川,TPEX,132547441,3492870,0.0
2025-11-06,1570,力肯,TPEX,51500839,1068140,0.0
2025-11-06,1580,新麥,TPEX,49339242,2616583,0.0
2025-11-06,1584,精剛,TPEX,232470533,5202367,0.0
2025-11-06,1586,和勤,TPEX,106849467,1374759,0.0
2025-11-06,1591,駿吉-KY,TPEX,38048047,927822,0.0
2025-11-06,1593,祺驊,TPEX,39784772,2346144,0.0
2025-11-06,1595,川寶,TPEX,54151980,717637,0.0
2025-11-06,1599,宏佳騰,TPEX,74528764,5814946,0.0
2025-11-06,1742,台蠟,TPEX,93559300,207848,0.0
2025-11-06,1777,生泰,TPEX,44591713,663052,0.0
2025-11-06,1781,合世,TPEX,47407605,301171,0.0
2025-11-06,1784,訊聯,TPEX,53121191,1596948,0.0
2025-11-06,1785,光洋科,TPEX,596022243,89684573,0.0
2025-11-06,1788,杏昌,TPEX,44520971,4858995,0.0
2025-11-06,1796,金穎生技,TPEX,41459793,314002,0.0
2025-11-06,1799,易威,TPEX,124689527,15085234,0.0
2025-11-06,1813,寶利徠,TPEX,46635510,4412704,0.0
2025-11-06,1815,富喬,TPEX,520430396,51305310,0.0
2025-11-06,2035,唐榮,TPEX,350000000,227014,0.0
2025-11-06,2061,風青,TPEX,57378052,1128042,0.0
2025-11-06,2063,世鎧,TPEX,48101453,470328,0.0
2025-11-06,2064,晉椿,TPEX,69330000,45000,0.0
2025-11-06,2065,世豐,TPEX,63516707,797051,0.0
2025-11-06,2066,世德,TPEX,44449527,4316797,0.0
2025-11-06,2067,嘉鋼,TPEX,45138177,5061395,0.0
2025-11-06,2070,精湛,TPEX,35782800,1052648,0.0
2025-11-06,2073,雄順,TPEX,27500000,13000,0.0
2025-11-06,2221,大甲,TPEX,42325000,288020,0.0
2025-11-06,2230,泰茂,TPEX,68029605,1097635,0.0
2025-11-06,2235,謚源,TPEX,35878000,40000,0.0
2025-11-06,2596,綠意,TPEX,100000000,371644,0.0
2025-11-06,2640,大車隊,TPEX,59264956,4196860,0.0
2025-11-06,2641,正德,TPEX,318271229,28469623,0.0
2025-11-06,2643,捷迅,TPEX,35000000,510126,0.0
2025-11-06,2718,全心投控,TPEX,87576000,638001,0.0
2025-11-06,2719,燦星旅,TPEX,68969500,101756,0.0
2025-11-06,2724,藝舍-KY,TPEX,59656345,9007964,0.0
2025-11-06,2726,雅茗-KY,TPEX,27922454,8851900,0.0
2025-11-06,2729,瓦城,TPEX,43413783,794190,0.0
2025-11-06,2732,六角,TPEX,46518570,1690108,0.0
2025-11-06,2734,易飛網,TPEX,57259760,2262292,0.0
2025-11-06,2736,富野,TPEX,79972230,467009,0.0
2025-11-06,2740,天蔥,TPEX,13952016,279836,0.0
2025-11-06,2743,山富,TPEX,46815210,600158,0.0
2025-11-06,2745,五福,TPEX,33808526,1403576,0.0
2025-11-06,2751,王座,TPEX,19600000,87387,0.0
2025-11-06,2752,豆府,TPEX,26693861,318285,0.0
2025-11-06,2754,亞洲藏壽司,TPEX,46861000,32149180,0.0
2025-11-06,2755,揚秦,TPEX,36429305,477476,0.0
2025-11-06,2756,聯發國際,TPEX,24542820,385320,0.0
2025-11-06,2916,滿心,TPEX,64626878,13685993,0.0
2025-11-06,2924,宏太-KY,TPEX,52035934,34765760,0.0
2025-11-06,2926,誠品生活,TPEX,47389650,520202,0.0
2025-11-06,2937,集雅社,TPEX,43541975,35901,0.0
2025-11-06,2941,米斯特,TPEX,15390000,74000,0.0
2025-11-06,2947,振宇五金,TPEX,21487460,207053,0.0
2025-11-06,2948,寶陞,TPEX,30000000,38318,0.0
2025-11-06,2949,欣新網,TPEX,30641100,11292,0.0
2025-11-06,3064,泰偉,TPEX,13011451,17592,0.0
2025-11-06,3066,李洲,TPEX,83070612,485318,0.0
2025-11-06,3067,全域,TPEX,20000000,9452,0.0
2025-11-06,3071,協禧,TPEX,110000000,1039845,0.0
2025-11-06,3073,天方能源,TPEX,39511028,265106,0.0
2025-11-06,3078,僑威,TPEX,227391064,54431009,0.0
2025-11-06,3081,聯亞,TPEX,92521377,16911902,0.0
2025-11-06,3083,網龍,TPEX,86486858,715076,0.0
2025-11-06,3085,新零售,TPEX,69019288,3930294,0.0
2025-11-06,3086,華義,TPEX,27271051,11538773,0.0
2025-11-06,3088,艾訊,TPEX,107563017,10546113,0.0
2025-11-06,3093,港建*,TPEX,145155576,98727396,0.0
2025-11-06,3095,及成,TPEX,14680000,528244,0.0
2025-11-06,3105,穩懋,TPEX,423940384,90906775,0.0
2025-11-06,3114,好德,TPEX,65129792,375682,0.0
2025-11-06,3115,富榮綱,TPEX,57197615,1498707,0.0
2025-11-06,3118,進階,TPEX,32452860,128073,0.0
2025-11-06,3122,笙泉,TPEX,40764826,1744431,0.0
2025-11-06,3128,昇銳,TPEX,47317489,1605261,0.0
2025-11-06,3131,弘塑,TPEX,29216015,5778684,0.0
2025-11-06,3141,晶宏,TPEX,75210228,5648014,0.0
2025-11-06,3147,大綜,TPEX,43686831,439209,0.0
2025-11-06,3152,璟德,TPEX,69016200,9096307,0.0
2025-11-06,3158,嘉實,TPEX,30298425,420219,0.0
2025-11-06,3162,精確,TPEX,130241112,60534046,0.0
2025-11-06,3163,波若威,TPEX,80540741,5377250,0.0
2025-11-06,3169,亞信,TPEX,63106981,1588666,0.0
2025-11-06,3171,炎洲流通,TPEX,33118158,324325,0.0
2025-11-06,3176,基亞,TPEX,139306755,5147757,0.0
2025-11-06,3178,公準,TPEX,45050000,472000,0.0
2025-11-06,3188,鑫龍騰,TPEX,186309876,1658705,0.0
2025-11-06,3191,雲嘉南,TPEX,43597381,21794,0.0
2025-11-06,3205,佰研,TPEX,67545631,4474914,0.0
2025-11-06,3206,志豐,TPEX,58916621,1031817,0.0
2025-11-06,3207,耀勝,TPEX,66422124,2694247,0.0
2025-11-06,3211,順達,TPEX,153781021,30305086,0.0
2025-11-06,3213,茂訊,TPEX,58685547,2721372,0.0
2025-11-06,3217,優群,TPEX,90104203,13899616,0.0
2025-11-06,3218,大學光,TPEX,84724899,6614908,0.0
2025-11-06,3219,倚強科,TPEX,71103880,2836241,0.0
2025-11-06,3221,台嘉碩,TPEX,103878310,3602128,0.0
2025-11-06,3224,三顧,TPEX,68172648,449147,0.0
2025-11-06,3226,龍鋒,TPEX,64430573,27956,0.0
2025-11-06,3227,原相,TPEX,149948823,30445455,0.0
2025-11-06,3228,金麗科,TPEX,71511495,4566100,0.0
2025-11-06,3230,錦明,TPEX,86010900,2182862,0.0
2025-11-06,3232,昱捷,TPEX,46567865,3649616,0.0
2025-11-06,3234,光環,TPEX,111474692,2170726,0.0
2025-11-06,3236,千如,TPEX,105000613,11136671,0.0
2025-11-06,3252,海灣,TPEX,50195754,1121246,0.0
2025-11-06,3259,鑫創,TPEX,72965934,7989689,0.0
2025-11-06,3260,威剛,TPEX,325785648,93054349,0.0
2025-11-06,3264,欣銓,TPEX,490170076,185012322,0.0
2025-11-06,3265,台星科,TPEX,136261659,4579878,0.0
2025-11-06,3268,海德威,TPEX,34720796,270928,0.0
2025-11-06,3272,東碩,TPEX,61176789,318040,0.0
2025-11-06,3276,宇環,TPEX,69712666,483122,0.0
2025-11-06,3284,太普高,TPEX,108482473,365410,0.0
2025-11-06,3285,微端,TPEX,42735324,5499931,0.0
2025-11-06,3287,廣寰科,TPEX,43970483,803000,0.0
2025-11-06,3288,點晶,TPEX,16000000,22962,0.0
2025-11-06,3289,宜特,TPEX,74259421,4701398,0.0
2025-11-06,3290,東浦,TPEX,90215034,4919195,0.0
2025-11-06,3293,鈊象,TPEX,281801560,70162121,0.0
2025-11-06,3294,英濟,TPEX,132015919,10971104,0.0
2025-11-06,3297,杭特,TPEX,36049445,1088362,0.0
2025-11-06,3303,岱稜,TPEX,94090607,4522910,0.0
2025-11-06,3306,鼎天,TPEX,50607702,1076368,0.0
2025-11-06,3310,佳穎,TPEX,71479154,70000,0.0
2025-11-06,3313,斐成,TPEX,205060776,3314223,0.0
2025-11-06,3317,尼克森,TPEX,90000000,4678227,0.0
2025-11-06,3322,建舜電,TPEX,121582157,2987537,0.0
2025-11-06,3323,加百裕,TPEX,93952394,3434990,0.0
2025-11-06,3324,雙鴻,TPEX,91774449,25146051,0.0
2025-11-06,3325,旭品,TPEX,90168610,1426359,0.0
2025-11-06,3332,幸康,TPEX,48104246,1080610,0.0
2025-11-06,3339,泰谷,TPEX,66568300,976708,0.0
2025-11-06,3349,寶德,TPEX,46071648,98208,0.0
2025-11-06,3354,律勝,TPEX,70112426,408292,0.0
2025-11-06,3357,臺慶科,TPEX,102034881,15202293,0.0
2025-11-06,3360,尚立,TPEX,76402244,1069574,0.0
2025-11-06,3362,先進光,TPEX,142449075,7336010,0.0
2025-11-06,3363,上詮,TPEX,103640567,13929516,0.0
2025-11-06,3372,典範,TPEX,175324000,1222571,0.0
2025-11-06,3373,熱映,TPEX,47618782,874144,0.0
2025-11-06,3374,精材,TPEX,271364316,24065049,0.0
2025-11-06,3379,彬台,TPEX,38041748,0,0.0
2025-11-06,3388,崇越電,TPEX,74062358,5057956,0.0
2025-11-06,3390,旭軟,TPEX,78958259,527927,0.0
2025-11-06,3402,漢科,TPEX,73047692,4133916,0.0
2025-11-06,3426,台興,TPEX,26400000,108721,0.0
2025-11-06,3430,奇鈦科,TPEX,33716085,1712738,0.0
2025-11-06,3434,哲固,TPEX,35380792,1424519,0.0
2025-11-06,3438,類比科,TPEX,47165815,1026827,0.0
2025-11-06,3441,聯一光,TPEX,40039920,558009,0.0
2025-11-06,3444,利機,TPEX,44996877,5236317,0.0
2025-11-06,3455,由田,TPEX,59850750,3766142,0.0
2025-11-06,3465,進泰電子,TPEX,35329862,1647344,0.0
2025-11-06,3466,德晉,TPEX,61492073,7245060,0.0
2025-11-06,3467,台灣精材,TPEX,31106569,321992,0.0
2025-11-06,3479,安勤,TPEX,72630164,6719415,0.0
2025-11-06,3483,力致,TPEX,99049257,7038273,0.0
2025-11-06,3484,崧騰,TPEX,78828189,5807211,0.0
2025-11-06,3489,森寶,TPEX,90452155,449000,0.0
2025-11-06,3490,單井,TPEX,55006435,1210720,0.0
2025-11-06,3491,昇達科,TPEX,66553151,13355074,0.0
2025-11-06,3492,長盛,TPEX,35531600,223000,0.0
2025-11-06,3498,陽程,TPEX,61273008,2444502,0.0
2025-11-06,3499,環天科,TPEX,54970596,116937,0.0
2025-11-06,3508,位速,TPEX,104311737,750022,0.0
2025-11-06,3511,矽瑪,TPEX,79972945,1613191,0.0
2025-11-06,3512,皇龍,TPEX,113072372,378852,0.0
2025-11-06,3516,亞帝歐,TPEX,59560874,314285,0.0
2025-11-06,3520,華盈,TPEX,68846778,1374147,0.0
2025-11-06,3521,鴻翊,TPEX,128265552,213015,0.0
2025-11-06,3522,御嵿,TPEX,83971209,134191,0.0
2025-11-06,3523,迎輝,TPEX,64257868,34001,0.0
2025-11-06,3526,凡甲,TPEX,65134161,8384970,0.0
2025-11-06,3527,聚積,TPEX,44445125,2260150,0.0
2025-11-06,3529,力旺,TPEX,74673742,39868652,0.0
2025-11-06,3531,先益,TPEX,61175011,11796414,0.0
2025-11-06,3537,堡達,TPEX,56242979,939262,0.0
2025-11-06,3540,曜越,TPEX,72458548,2332529,0.0
2025-11-06,3541,西柏,TPEX,56349142,536847,0.0
2025-11-06,3546,宇峻,TPEX,58427323,4199030,0.0
2025-11-06,3548,兆利,TPEX,67744175,2198428,0.0
2025-11-06,3551,世禾,TPEX,62274890,2914494,0.0
2025-11-06,3552,同致,TPEX,97918334,10763906,0.0
2025-11-06,3555,博士旺,TPEX,29998797,1141619,0.0
2025-11-06,3556,禾瑞亞,TPEX,63702844,2763430,0.0
2025-11-06,3558,神準,TPEX,59060881,2224168,0.0
2025-11-06,3564,其陽,TPEX,59123100,1233672,0.0
2025-11-06,3567,逸昌,TPEX,33954000,1012281,0.0
2025-11-06,3570,大塚,TPEX,17097000,7721450,0.0
2025-11-06,3577,泓格,TPEX,63965653,2911296,0.0
2025-11-06,3580,友威科,TPEX,39470657,2033308,0.0
2025-11-06,3581,博磊,TPEX,51006000,5142447,0.0
2025-11-06,3587,閎康,TPEX,67038234,6306680,0.0
2025-11-06,3594,磐儀,TPEX,95948358,2324812,0.0
2025-11-06,3597,映興,TPEX,39236440,504176,0.0
2025-11-06,3609,三一東林,TPEX,38419387,800001,0.0
2025-11-06,3611,鼎翰,TPEX,47490134,5925565,0.0
